o,d,cargo_type,share,base_cost,base_modes,line_haul,base_road,base_rail,base_water,base_sea,same_found,same_cost,same_switch,same_pen,same_road,same_rail,same_water,same_sea,same_modes,free_found,free_cost,free_switch,free_pen,free_road,free_rail,free_water,free_sea,free_modes,chosen,rel,pen,delivered_score,outcome
6168,1552,dry_bulk,0.2,30.38903454397131,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,25.670068688816244,0.0,505.4691755901738,2989.4295335885886,True,34.69761600652618,True,1000.0,89.09252756705003,0.0,414.51666729651896,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,True,34.64220337761751,True,1000.0,102.49736153927371,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.13995735295545808,1000.0,200.0279914705911,gives_up
6168,1272,dry_bulk,0.2,30.453099417157702,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,9.117745372228498,0.0,559.867863796448,2989.4295335885886,True,49.57628303685049,True,1000.0,97.00245225945577,0.0,479.6439210633676,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,36.300667943046236,True,1000.0,134.80511281385924,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.19201883019479893,1000.0,200.03840376603898,gives_up
6168,281,dry_bulk,0.2,30.486402487906805,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,1.8419286483586,0.0,582.3661235509134,2989.4295335885886,True,49.48330520484515,True,1000.0,90.17473415761155,0.0,497.09246289672734,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,36.89276053078789,True,1000.0,146.33938400363166,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.21013820982722797,1000.0,200.04202764196546,gives_up
6168,891,dry_bulk,0.2,29.228986387498257,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,3.0717279783022433,0.0,505.4691755901738,2989.4295335885886,True,48.2258891044366,True,1000.0,91.4045334875552,0.0,420.1955149359879,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,34.92501552864604,True,1000.0,108.00668915671247,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.1948760407095087,1000.0,200.0389752081419,gives_up
6168,930,dry_bulk,0.2,34.5661180768204,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,23.59886555092788,0.0,760.4797332258158,2989.4295335885886,True,53.563020793758746,True,1000.0,111.93167106018083,0.0,675.2060725716298,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,41.587397225173184,True,1000.0,14.20434502292087,368.5315763302671,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.20312605345930246,1000.0,200.04062521069187,gives_up
6168,671,dry_bulk,0.2,33.587708525031054,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,775.9434260153126,2989.4295335885886,False,,,,,,,,,True,41.77551300491568,True,1000.0,0.0,394.9048770482668,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.24377383392447594,1000.0,200.0487547667849,gives_up
6168,672,dry_bulk,0.2,36.82002945099343,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,62.967290765500785,0.0,775.9434260153126,2989.4295335885886,True,55.816932167931775,True,1000.0,151.30009627475374,0.0,690.6697653611266,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,43.894751403106305,True,1000.0,0.0,457.52335594206835,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.19214329965512822,1000.0,200.03842865993101,gives_up
6168,929,dry_bulk,0.2,34.030829981245866,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,40.080098218642256,0.0,682.7634908747832,2989.4295335885886,True,54.29217717160202,True,1000.0,126.13601608310171,0.0,675.2060725716298,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,40.85824084732991,True,1000.0,0.0,368.5315763302671,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.20062428303531177,1000.0,200.04012485660706,gives_up
6168,1322,dry_bulk,0.2,31.97338493935556,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,682.7634908747832,2989.4295335885886,False,,,,,,,,,True,41.20567079337421,True,1000.0,230.35711639167698,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.28874909151876405,1000.0,200.05774981830376,gives_up
6168,928,dry_bulk,0.2,32.35164665114595,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,7.368734645267233,0.0,682.7634908747832,2989.4295335885886,True,51.34854936808429,True,1000.0,95.70154015452019,0.0,597.4898302205971,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,41.5839325051646,True,1000.0,237.72585103694422,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.28537298127579613,1000.0,200.05707459625518,gives_up
6168,1269,dry_bulk,0.2,36.35122500693092,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,85.28259871900035,0.0,682.7634908747832,2989.4295335885886,True,59.57952381598448,True,1000.0,163.3748647430267,0.0,879.7857773620085,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,45.41422418535921,True,1000.0,158.35025557955328,262.5260696345766,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.2493175725632435,1000.0,200.04986351451265,gives_up
6168,1109,dry_bulk,0.2,33.25267361274471,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,24.289232740958152,0.0,684.2659344359806,2989.4295335885886,True,52.249576329683045,True,1000.0,112.6220382502111,0.0,598.9922737817947,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,40.66809406441912,True,1000.0,65.89317530149953,262.5260696345766,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.22300223248311424,1000.0,200.04460044649664,gives_up
6168,673,dry_bulk,0.2,37.40201284210504,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,74.30462955338919,0.0,775.9434260153126,2989.4295335885886,True,56.39891555904338,True,1000.0,162.63743506264214,0.0,690.6697653611266,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,44.47673479421791,True,1000.0,11.337338787888406,457.52335594206835,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.18915350844830892,1000.0,200.03783070168967,gives_up
6168,2038,dry_bulk,0.2,33.07341254949055,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,49.29726616677415,0.0,593.638367689218,2989.4295335885886,True,52.154380026847825,True,1000.0,134.40226134804863,0.0,523.2829284703415,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,39.39132786545958,True,1000.0,0.0,325.41929726173765,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.19102701623290308,1000.0,200.0382054032466,gives_up
6168,2067,dry_bulk,0.2,34.36803174581726,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,39.44127812963945,0.0,704.4524826231954,2989.4295335885886,True,58.268411150320816,True,1000.0,127.77408363889239,0.0,619.1788219690093,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,41.08350510161769,True,1000.0,39.44127812963945,377.3811803465984,146.55284653789425,2967.127351313667,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.1953988347504867,1000.0,200.0390797669501,gives_up
6168,285,dry_bulk,0.2,31.367137679221116,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,16.05814531736965,0.0,593.638367689218,2989.4295335885886,True,50.44810515657839,True,1000.0,101.16314049864413,0.0,523.2829284703415,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,38.612111122563,True,1000.0,179.83322670054955,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.2309733682885975,1000.0,200.04619467365774,gives_up
6168,360,dry_bulk,0.2,34.03491759425827,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,2.747899980959438,0.0,796.63327822759,2989.4295335885886,True,62.6488083473332,True,1000.0,91.08070549021238,0.0,711.359617573404,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,42.73845945427146,True,1000.0,2.747899980959438,481.3701141576973,146.55284653789425,2967.127351313667,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.25572389990100897,1000.0,200.0511447799802,gives_up
6168,710,dry_bulk,0.2,33.29113531269625,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,18.462776185723687,0.0,704.4524826231954,2989.4295335885886,True,57.19151471719981,True,1000.0,106.79558169497663,0.0,619.1788219690093,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,40.00660866849668,True,1000.0,18.462776185723687,377.3811803465984,146.55284653789425,2967.127351313667,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.20171956566585925,1000.0,200.04034391313317,gives_up
6168,2302,dry_bulk,0.2,34.852866796307275,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,8.544993835518667,0.0,828.3719812784883,2989.4295335885886,True,65.08966323205148,True,1000.0,96.87779934477162,0.0,743.0983206243022,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,43.619579184377685,True,1000.0,8.544993835518667,498.64248327003196,146.55284653789425,2967.127351313667,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.25153490068137696,1000.0,200.05030698013627,gives_up
6168,52,dry_bulk,0.2,34.15721303538769,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,15.633182925615356,0.0,760.4797332258158,2989.4295335885886,True,53.154115752326035,True,1000.0,103.96598843486831,0.0,675.2060725716298,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,41.996302266605895,True,1000.0,22.170027648233393,368.5315763302671,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.2295002587915096,1000.0,200.0459000517583,gives_up
6168,749,dry_bulk,0.2,43.624343581742856,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,195.51886474113883,0.0,775.9434260153126,2989.4295335885886,True,62.6212462986812,True,1000.0,283.85167025039175,0.0,690.6697653611266,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,48.53603806868366,True,1000.0,2.7139710015868355,592.7201960324076,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.1125906795075855,1000.0,200.02251813590152,gives_up
6168,624,dry_bulk,0.2,42.13335628023973,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,105.25118614014254,0.0,965.0594380161945,2989.4295335885886,True,61.15498561267761,False,0.0,154.4019126578635,0.0,1004.7728575858989,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,47.639087526385666,True,1000.0,105.25118614014254,362.58772469545903,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,same,0.451462475619558,0.0,0.0902924951239116,delivers_same
6168,1023,dry_bulk,0.2,47.92536038714755,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,maritime+railways+waterways,67.18813138719159,224.24969755975675,775.9434260153126,2989.4295335885886,True,53.127855057648894,False,0.05,41.0410801777118,624.7592731691832,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,True,51.50647571393029,False,0.05,67.18813138719159,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.07472276260113664,0.05,0.02494455252022733,delivers_free
6168,2268,dry_bulk,0.2,48.6037788730261,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,maritime+railways+waterways,2.5892065359911527,188.92792723227532,1090.0465182400849,2989.4295335885886,True,50.98814806766478,False,0.05,2.5892065359911527,337.14512420641415,0.0,7177.666792512522,maritime+multimodal+railways+multimodal+roads,True,50.98814806766478,False,0.05,2.5892065359911527,337.14512420641415,0.0,7177.666792512522,maritime+multimodal+railways+multimodal+roads,same,0.04905728011123722,0.05,0.019811456022247445,delivers_same
6168,939,dry_bulk,0.2,45.42864167895625,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,maritime+railways+waterways,18.550753954893487,224.24969755975675,775.9434260153126,2989.4295335885886,True,49.00975700573899,False,0.05,18.550753954893487,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,True,49.00975700573899,False,0.05,18.550753954893487,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,same,0.07882946076377206,0.05,0.025765892152754412,delivers_same
6168,1286,dry_bulk,0.2,43.198497590187785,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,187.22316360694916,0.0,775.9434260153126,2989.4295335885886,True,64.17556539716406,False,0.0,213.24437599201525,0.0,1004.7728575858989,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,49.59975728214658,True,1000.0,30.04426583296324,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,same,0.4855971614101011,0.0,0.09711943228202023,delivers_same
6168,938,dry_bulk,0.2,44.47636964260505,maritime+multimodal+waterways+multimodal+railways+multimodal,maritime+railways+waterways,0.0,224.24969755975675,775.9434260153126,2989.4295335885886,True,48.057484969387794,False,0.05,0.0,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal,True,48.057484969387794,False,0.05,0.0,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal,same,0.0805172579407718,0.05,0.02610345158815436,delivers_same
6168,1154,dry_bulk,0.2,43.796616562868735,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,198.8748319059288,0.0,775.9434260153126,2989.4295335885886,True,64.46959348538905,False,0.0,218.97219589250196,0.0,1004.7728575858989,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,49.89378537037155,True,1000.0,35.77208573344995,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,same,0.472022236988213,0.0,0.0944044473976426,delivers_same
6168,1671,dry_bulk,0.2,45.92734794218643,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,maritime+railways+waterways,28.265811030806134,224.24969755975675,775.9434260153126,2989.4295335885886,True,49.50846326896917,False,0.05,28.265811030806134,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,True,49.50846326896917,False,0.05,28.265811030806134,535.3839055631072,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,same,0.07797348393141856,0.05,0.025594696786283712,delivers_same
6168,460,dry_bulk,0.2,38.89087643140635,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,2.4222279732939214,0.0,1090.0465182400849,2989.4295335885886,True,57.88777914834469,True,1000.0,90.75503348254688,0.0,1004.7728575858989,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,45.560167999728314,True,1000.0,2.4222279732939214,458.98397118614315,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.17148730448605098,1000.0,200.03429746089722,gives_up
6168,461,dry_bulk,0.2,39.83995756952521,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,1149.857768684962,2989.4295335885886,False,,,,,,,,,True,46.66515214894789,True,1000.0,0.0,493.4069141685048,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.17131530744007306,1000.0,200.03426306148802,gives_up
6168,2022,dry_bulk,0.2,38.766535395443924,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,1090.0465182400849,2989.4295335885886,False,,,,,,,,,True,45.43582696376589,True,1000.0,0.0,458.98397118614315,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.17203733839743074,1000.0,200.0344074676795,gives_up
6168,445,dry_bulk,0.2,41.498579177907445,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,92.88539843237076,0.0,965.0594380161945,2989.4295335885886,True,60.88982538914887,True,1000.0,149.23645375795286,0.0,1004.7728575858989,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,44.756235401593294,True,1000.0,359.9091081995819,0.0,238.2143785495571,3428.980255370626,maritime+multimodal+waterways+multimodal+roads,free,0.07850042792356904,1000.0,200.01570008558474,gives_up
6168,1532,dry_bulk,0.2,37.52677113135324,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,15.51251440858761,0.0,965.0594380161945,2989.4295335885886,True,56.52367384829159,True,1000.0,103.84531991784056,0.0,879.7857773620085,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,43.03250237749918,True,1000.0,15.51251440858761,362.58772469545903,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.14671476069375844,1000.0,200.02934295213876,gives_up
6168,501,dry_bulk,0.2,38.235896553657334,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,29.32664601191391,0.0,965.0594380161945,2989.4295335885886,True,57.23279927059568,True,1000.0,117.65945152116686,0.0,879.7857773620085,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,43.74162779980327,True,1000.0,29.32664601191391,362.58772469545903,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.14399377920744216,1000.0,200.0287987558415,gives_up
6168,1270,dry_bulk,0.2,36.73046205837908,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,965.0594380161945,2989.4295335885886,False,,,,,,,,,True,42.23619330452502,True,1000.0,0.0,362.58772469545903,258.95105059737625,3428.980255370626,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.14989550736920143,1000.0,200.02997910147386,gives_up
6168,1306,dry_bulk,0.2,30.621597645576244,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,598.853973248024,2989.4295335885886,False,,,,,,,,,True,37.28557773227548,True,1000.0,0.0,262.5260696345766,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.21762352715329158,1000.0,200.04352470543066,gives_up
6168,741,dry_bulk,0.2,35.99028731519042,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,77.61936980158896,0.0,684.2659344359806,2989.4295335885886,True,54.98719003212876,True,1000.0,165.9521753108419,0.0,598.9922737817947,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,42.693347510796514,True,1000.0,338.70025045291254,0.0,280.01115376626973,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.18624636521801063,1000.0,200.0372492730436,gives_up
6168,841,dry_bulk,0.2,36.36926383365635,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,85.0020292522239,0.0,684.2659344359806,2989.4295335885886,True,55.366166550594684,True,1000.0,173.33483476147686,0.0,598.9922737817947,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,43.07232402926244,True,1000.0,346.0829099035475,0.0,280.01115376626973,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.1843056330824886,1000.0,200.03686112661651,gives_up
6168,500,dry_bulk,0.2,34.47870748704275,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,48.173009512997936,0.0,684.2659344359806,2989.4295335885886,True,53.475610203981084,True,1000.0,136.50581502225089,0.0,598.9922737817947,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,41.89412793871716,True,1000.0,89.77695207353932,262.5260696345766,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.21507246042970607,1000.0,200.04301449208594,gives_up
6168,1307,dry_bulk,0.2,32.00582633204219,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,684.2659344359806,2989.4295335885886,False,,,,,,,,,True,39.421246783716605,True,1000.0,41.60394256054138,262.5260696345766,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.23168970470387662,1000.0,200.0463379409408,gives_up
6168,1469,dry_bulk,0.2,29.85529013563699,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,0.7027253406243322,0.0,549.982168602546,2989.4295335885886,True,48.852192852575335,True,1000.0,89.03553084987728,0.0,464.7085079483601,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,35.84992692761276,True,1000.0,119.27971973663345,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.20078976840423435,1000.0,200.04015795368085,gives_up
6168,612,dry_bulk,0.2,29.74238290682065,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,543.2654889226887,2989.4295335885886,False,,,,,,,,,True,36.53528546887757,True,1000.0,0.0,238.43653552082284,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal,free,0.22839133580312887,1000.0,200.04567826716064,gives_up
6168,611,dry_bulk,0.2,30.43225791371622,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,13.439123510952633,0.0,543.2654889226887,2989.4295335885886,True,49.42916063065457,True,1000.0,101.77192902020559,0.0,457.99182826850284,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,36.08558946502478,True,1000.0,123.87054838751689,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.18576773262560087,1000.0,200.03715354652513,gives_up
6168,1449,dry_bulk,0.2,29.684181470833057,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,6.972714920667505,0.0,523.8625608077768,2989.4295335885886,True,48.681084187771404,True,1000.0,95.30552042992045,0.0,438.5889001535909,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,35.170621179548874,True,1000.0,106.04649087824593,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.18482705053217163,1000.0,200.03696541010643,gives_up
6168,1617,dry_bulk,0.2,29.574904896481222,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,2.3338410525331055,0.0,530.2663378605207,2989.4295335885886,True,48.57180761341956,True,1000.0,90.66664656178605,0.0,444.99267720633475,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,35.24938333794312,True,1000.0,107.58081863917293,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.19186801990822433,1000.0,200.03837360398165,gives_up
6168,780,dry_bulk,0.2,29.295431537354897,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,520.2985667547433,2989.4295335885886,False,,,,,,,,,True,34.677438744404284,True,1000.0,96.43904084296184,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.18371489766883053,1000.0,200.03674297953376,gives_up
6168,601,dry_bulk,0.2,31.003622100286552,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,17.375661593886708,0.0,568.0931628214715,2989.4295335885886,True,50.25075957705692,True,1000.0,100.64954345488289,0.0,513.580312593838,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,37.20240911248459,True,1000.0,145.62677528608458,0.0,404.4582705505366,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.19993751027370266,1000.0,200.03998750205474,gives_up
6168,889,dry_bulk,0.2,28.972508890620926,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,499.79032795070486,2989.4295335885886,False,,,,,,,,,True,34.60320431198393,True,1000.0,101.73763948147663,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.1943461452586106,1000.0,200.03886922905173,gives_up
6168,197,dry_bulk,0.2,32.11312584595298,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,51.77970370458033,0.0,530.2663378605207,2989.4295335885886,True,51.110028562891316,True,1000.0,140.11250921383328,0.0,444.99267720633475,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,35.00228844068969,True,1000.0,188.8744244118704,0.0,280.01115376626973,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.0899682767911183,1000.0,200.01799365535823,gives_up
6168,862,dry_bulk,0.2,34.17287772532211,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,91.90474031566728,0.0,530.2663378605207,2989.4295335885886,True,53.169780442260446,True,1000.0,180.23754582492023,0.0,444.99267720633475,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,37.06204032005882,True,1000.0,228.99946102295735,0.0,280.01115376626973,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.08454548715386179,1000.0,200.01690909743078,gives_up
6168,1540,dry_bulk,0.2,36.333133316153194,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,133.98764143575337,0.0,530.2663378605207,2989.4295335885886,True,55.33003603309153,True,1000.0,222.3204469450063,0.0,444.99267720633475,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,36.86959039095956,True,1000.0,225.25043643011475,0.0,280.01115376626973,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.01476495490048646,1000.0,200.0029529909801,gives_up
6168,1433,dry_bulk,0.2,33.191439288056216,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,51.596488346624774,0.0,593.638367689218,2989.4295335885886,True,52.27240676541349,True,1000.0,136.70148352789926,0.0,523.2829284703415,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads+multimodal+waterways+multimodal+roads,True,39.50935460402525,True,1000.0,2.2992221798506205,325.41929726173765,264.47582399056853,2989.4295335885886,maritime+multimodal+waterways+multimodal+railways+multimodal+roads,free,0.19034773578627262,1000.0,200.03806954715728,gives_up
6168,1729,dry_bulk,0.2,32.665518457789744,maritime+multimodal+waterways+multimodal+roads,maritime+waterways,70.0171579190455,0.0,505.4691755901738,2989.4295335885886,True,39.12683733625044,False,0.0,93.42761554503753,0.0,671.0390853756073,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,True,36.9070121402582,True,1000.0,270.8439538290562,0.0,146.55284653789425,2967.127351313667,maritime+multimodal+waterways+multimodal+roads,same,0.19780242847851892,0.0,0.039560485695703786,delivers_same
6168,1447,dry_bulk,0.2,29.07130435127874,maritime+multimodal+waterways+multimodal,maritime+waterways,0.0,0.0,505.4691755901738,2989.4295335885886,False,,,,,,,,,True,35.082697564865555,True,1000.0,111.07841713501472,0.0,392.02141946212976,2989.4295335885886,maritime+multimodal+waterways+multimodal+roads,free,0.20678099410157347,1000.0,200.04135619882032,gives_up
